	sents	ner_seq	entities	num_entities	num_tokens	prompts	empty_prompts
1704	In order to elucidate the role of the catecholaminergic system in the cataleptogenic effect of delta 9 - tetrahydrocannabinol ( THC ) , the effect of pretreatment with 6 - hydroxydopamine ( 6 - OHDA ) or with desipramine and 6 - OHDA and lesions of the locus coeruleus were investigated in rats .	O O O O O O O O O O O O O O O B I I I O B O O O O O O O B I I O B I I O O O B O B I I O O O O O O O O O O O	['delta 9 - tetrahydrocannabinol', 'thc', '6 - ohda', 'desipramine', '6 - hydroxydopamine']	5	31	"Sentence: In order to elucidate the role of the catecholaminergic system in the cataleptogenic effect of delta 9 - tetrahydrocannabinol ( THC ) , the effect of pretreatment with 6 - hydroxydopamine ( 6 - OHDA ) or with desipramine and 6 - OHDA and lesions of the locus coeruleus were investigated in rats .
Drugs: delta 9 - tetrahydrocannabinol, thc, 6 - ohda, desipramine, 6 - hydroxydopamine"	"Sentence: In order to elucidate the role of the catecholaminergic system in the cataleptogenic effect of delta 9 - tetrahydrocannabinol ( THC ) , the effect of pretreatment with 6 - hydroxydopamine ( 6 - OHDA ) or with desipramine and 6 - OHDA and lesions of the locus coeruleus were investigated in rats .
Drugs:"
1705	The cataleptogenic effect of THC was significantly reduced in rats treated with 6 - OHDA and in rats with lesions of the locus coeruleus but not in rats treated with desipramine and 6 - OHDA , as compared with control rats .	O O O O B O O O O O O O B I I O O O O O O O O O O O O O O O B O B I I O O O O O O O	['desipramine', '6 - ohda', 'thc']	3	12	"Sentence: The cataleptogenic effect of THC was significantly reduced in rats treated with 6 - OHDA and in rats with lesions of the locus coeruleus but not in rats treated with desipramine and 6 - OHDA , as compared with control rats .
Drugs: desipramine, 6 - ohda, thc"	"Sentence: The cataleptogenic effect of THC was significantly reduced in rats treated with 6 - OHDA and in rats with lesions of the locus coeruleus but not in rats treated with desipramine and 6 - OHDA , as compared with control rats .
Drugs:"
1706	On the contrary , the cataleptogenic effect of haloperidol was significantly reduced in rats treated with desipramine and 6 - OHDA but not in rats treated with 6 - OHDA or in rats with lesions of the locus coeruleus .	O O O O O O O O B O O O O O O O B O B I I O O O O O O B I I O O O O O O O O O O	['desipramine', '6 - ohda', 'haloperidol']	3	14	"Sentence: On the contrary , the cataleptogenic effect of haloperidol was significantly reduced in rats treated with desipramine and 6 - OHDA but not in rats treated with 6 - OHDA or in rats with lesions of the locus coeruleus .
Drugs: desipramine, 6 - ohda, haloperidol"	"Sentence: On the contrary , the cataleptogenic effect of haloperidol was significantly reduced in rats treated with desipramine and 6 - OHDA but not in rats treated with 6 - OHDA or in rats with lesions of the locus coeruleus .
Drugs:"
1707	These results indicate that noradrenergic neurons have an important role in the manifestation of catalepsy induced by THC , whereas dopaminergic neurons are important in catalepsy induced by haloperidol .	O O O O O O O O O O O O O O O O O B O O O O O O O O O O B O	['haloperidol', 'thc']	2	7	"Sentence: These results indicate that noradrenergic neurons have an important role in the manifestation of catalepsy induced by THC , whereas dopaminergic neurons are important in catalepsy induced by haloperidol .
Drugs: haloperidol, thc"	"Sentence: These results indicate that noradrenergic neurons have an important role in the manifestation of catalepsy induced by THC , whereas dopaminergic neurons are important in catalepsy induced by haloperidol .
Drugs:"
1708	Intracranial pressure increases during alfentanil - induced rigidity .	O O O O B O O O O	['alfentanil']	1	4	"Sentence: Intracranial pressure increases during alfentanil - induced rigidity .
Drugs: alfentanil"	"Sentence: Intracranial pressure increases during alfentanil - induced rigidity .
Drugs:"
1709	Intracranial pressure ( ICP ) was measured during alfentanil - induced rigidity in rats .	O O O O O O O O B O O O O O O	['alfentanil']	1	4	"Sentence: Intracranial pressure ( ICP ) was measured during alfentanil - induced rigidity in rats .
Drugs: alfentanil"	"Sentence: Intracranial pressure ( ICP ) was measured during alfentanil - induced rigidity in rats .
Drugs:"
1710	Ten rats had arterial , central venous ( CVP ) , and subdural cannulae inserted under halothane anesthesia .	O O O O O O O O O O O O O O O O B O O	['halothane']	1	3	"Sentence: Ten rats had arterial , central venous ( CVP ) , and subdural cannulae inserted under halothane anesthesia .
Drugs: halothane"	"Sentence: Ten rats had arterial , central venous ( CVP ) , and subdural cannulae inserted under halothane anesthesia .
Drugs:"
1711	The animals were mechanically ventilated to achieve normocarbia ( PCO2 = 42 + / - 1 mmHg , mean + / - SE ) .	O O O O O O O O O O O O O O O O O O O O O O O O O	[]	0	0	"Sentence: The animals were mechanically ventilated to achieve normocarbia ( PCO2 = 42 + / - 1 mmHg , mean + / - SE ) .
Drugs: "	"Sentence: The animals were mechanically ventilated to achieve normocarbia ( PCO2 = 42 + / - 1 mmHg , mean + / - SE ) .
Drugs:"
1712	Following instrumentation , halothane was discontinued and alfentanil ( 125 mu / kg ) administered iv during emergence from halothane anesthesia .	O O O B O O O B O O O O O O O O O O O B O O	['halothane', 'alfentanil']	2	9	"Sentence: Following instrumentation , halothane was discontinued and alfentanil ( 125 mu / kg ) administered iv during emergence from halothane anesthesia .
Drugs: halothane, alfentanil"	"Sentence: Following instrumentation , halothane was discontinued and alfentanil ( 125 mu / kg ) administered iv during emergence from halothane anesthesia .
Drugs:"
1713	In the five rats that developed somatic rigidity , ICP and CVP increased significantly above baseline ( delta ICP 7 . 5 + / -	O O O O O O O O O O O O O O O O O O O O O O O O O	[]	0	0	"Sentence: In the five rats that developed somatic rigidity , ICP and CVP increased significantly above baseline ( delta ICP 7 . 5 + / -
Drugs: "	"Sentence: In the five rats that developed somatic rigidity , ICP and CVP increased significantly above baseline ( delta ICP 7 . 5 + / -
Drugs:"
1714	1 . 0 mmHg , delta CVP 5 . 9 + / - 1 . 3 mmHg ) .	O O O O O O O O O O O O O O O O O O O	[]	0	0	"Sentence: 1 . 0 mmHg , delta CVP 5 . 9 + / - 1 . 3 mmHg ) .
Drugs: "	"Sentence: 1 . 0 mmHg , delta CVP 5 . 9 + / - 1 . 3 mmHg ) .
Drugs:"
1715	These variables returned to baseline when rigidity was abolished with metocurine .	O O O O O O O O O O B O	['metocurine']	1	4	"Sentence: These variables returned to baseline when rigidity was abolished with metocurine .
Drugs: metocurine"	"Sentence: These variables returned to baseline when rigidity was abolished with metocurine .
Drugs:"
1716	In five rats that did not become rigid , ICP and CVP did not change following alfentanil .	O O O O O O O O O O O O O O O O B O	['alfentanil']	1	4	"Sentence: In five rats that did not become rigid , ICP and CVP did not change following alfentanil .
Drugs: alfentanil"	"Sentence: In five rats that did not become rigid , ICP and CVP did not change following alfentanil .
Drugs:"
1717	These observations suggest that rigidity should be prevented when alfentanil , and , presumably , other opiates , are used in the anesthetic management of patients with ICP problems .	O O O O O O O O O B O O O O O O O O O O O O O O O O O O O O	['alfentanil']	1	4	"Sentence: These observations suggest that rigidity should be prevented when alfentanil , and , presumably , other opiates , are used in the anesthetic management of patients with ICP problems .
Drugs: alfentanil"	"Sentence: These observations suggest that rigidity should be prevented when alfentanil , and , presumably , other opiates , are used in the anesthetic management of patients with ICP problems .
Drugs:"
1718	Adverse cardiac effects during induction chemotherapy treatment with cis - platin and 5 - fluorouracil .	O O O O O O O O B I I O B I I O	['5 - fluorouracil', 'cis - platin']	2	11	"Sentence: Adverse cardiac effects during induction chemotherapy treatment with cis - platin and 5 - fluorouracil .
Drugs: 5 - fluorouracil, cis - platin"	"Sentence: Adverse cardiac effects during induction chemotherapy treatment with cis - platin and 5 - fluorouracil .
Drugs:"
1719	Survival for patients with advanced head and neck carcinoma and esophageal carcinoma is poor with radiotherapy and / or surgery .	O O O O O O O O O O O O O O O O O O O O O	[]	0	0	"Sentence: Survival for patients with advanced head and neck carcinoma and esophageal carcinoma is poor with radiotherapy and / or surgery .
Drugs: "	"Sentence: Survival for patients with advanced head and neck carcinoma and esophageal carcinoma is poor with radiotherapy and / or surgery .
Drugs:"
1720	Obviously , there is a need for effective chemotherapy .	O O O O O O O O O O	[]	0	0	"Sentence: Obviously , there is a need for effective chemotherapy .
Drugs: "	"Sentence: Obviously , there is a need for effective chemotherapy .
Drugs:"
1721	In the present study , cis - platin ( 80 - 120 mg / m2BSA ) and 5 - FU ( 1000 mg / m2BSA daily as a continuous infusion during 5 days ) were given to 76 patients before radiotherapy and surgery .	O O O O O B I I O O O O O O O O O B I I O O O O O O O O O O O O O O O O O O O O O O O O	['5 - fu', 'cis - platin']	2	8	"Sentence: In the present study , cis - platin ( 80 - 120 mg / m2BSA ) and 5 - FU ( 1000 mg / m2BSA daily as a continuous infusion during 5 days ) were given to 76 patients before radiotherapy and surgery .
Drugs: 5 - fu, cis - platin"	"Sentence: In the present study , cis - platin ( 80 - 120 mg / m2BSA ) and 5 - FU ( 1000 mg / m2BSA daily as a continuous infusion during 5 days ) were given to 76 patients before radiotherapy and surgery .
Drugs:"
1722	The aim of the study was to clarify the incidence and severity of adverse cardiac effects to this treatment .	O O O O O O O O O O O O O O O O O O O O	[]	0	0	"Sentence: The aim of the study was to clarify the incidence and severity of adverse cardiac effects to this treatment .
Drugs: "	"Sentence: The aim of the study was to clarify the incidence and severity of adverse cardiac effects to this treatment .
Drugs:"
1723	Before treatment all patients had a cardiac evaluation and during treatment serial ECG recordings were performed .	O O O O O O O O O O O O O O O O O	[]	0	0	"Sentence: Before treatment all patients had a cardiac evaluation and during treatment serial ECG recordings were performed .
Drugs: "	"Sentence: Before treatment all patients had a cardiac evaluation and during treatment serial ECG recordings were performed .
Drugs:"
1724	In the pre - treatment evaluation , signs of cardiovascular disease were found in 33 patients ( 43 % ) .	O O O O O O O O O O O O O O O O O O O O O	[]	0	0	"Sentence: In the pre - treatment evaluation , signs of cardiovascular disease were found in 33 patients ( 43 % ) .
Drugs: "	"Sentence: In the pre - treatment evaluation , signs of cardiovascular disease were found in 33 patients ( 43 % ) .
Drugs:"
1725	During treatment , adverse cardiac effects were observed in 14 patients ( 18 % ) .	O O O O O O O O O O O O O O O O	[]	0	0	"Sentence: During treatment , adverse cardiac effects were observed in 14 patients ( 18 % ) .
Drugs: "	"Sentence: During treatment , adverse cardiac effects were observed in 14 patients ( 18 % ) .
Drugs:"
1726	The mean age of these patients was the same as for the entire group , 64 years .	O O O O O O O O O O O O O O O O O O	[]	0	0	"Sentence: The mean age of these patients was the same as for the entire group , 64 years .
Drugs: "	"Sentence: The mean age of these patients was the same as for the entire group , 64 years .
Drugs:"
1727	The incidence of cardiotoxicity was not higher in patients with signs of cardiovascular disease than in those without in the pre - treatment evaluation .	O O O O O O O O O O O O O O O O O O O O O O O O O	[]	0	0	"Sentence: The incidence of cardiotoxicity was not higher in patients with signs of cardiovascular disease than in those without in the pre - treatment evaluation .
Drugs: "	"Sentence: The incidence of cardiotoxicity was not higher in patients with signs of cardiovascular disease than in those without in the pre - treatment evaluation .
Drugs:"
1728	The most common signs of cardiotoxicity were chest pain , ST - T wave changes and atrial fibrillation .	O O O O O O O O O O O O O O O O O O O	[]	0	0	"Sentence: The most common signs of cardiotoxicity were chest pain , ST - T wave changes and atrial fibrillation .
Drugs: "	"Sentence: The most common signs of cardiotoxicity were chest pain , ST - T wave changes and atrial fibrillation .
Drugs:"
