,sents,ner_seq,entities,num_entities,num_tokens,prompts,empty_prompts
2335,Co - amplification of 11 exons from genomic DNA of Duchenne and Becker muscular dystrophy ( DMD / BMD ) patients with no deletion or duplication was performed and the samples subjected to multiple SSCP analysis .,O O O O O O O O O O B-Disease I-Disease I-Disease I-Disease I-Disease O B-Disease O B-Disease O O O O O O O O O O O O O O O O O O,"['bmd', 'duchenne and becker muscular dystrophy', 'dmd']",3,16,"Sentence: Co - amplification of 11 exons from genomic DNA of Duchenne and Becker muscular dystrophy ( DMD / BMD ) patients with no deletion or duplication was performed and the samples subjected to multiple SSCP analysis .
Diseases: bmd, duchenne and becker muscular dystrophy, dmd","Sentence: Co - amplification of 11 exons from genomic DNA of Duchenne and Becker muscular dystrophy ( DMD / BMD ) patients with no deletion or duplication was performed and the samples subjected to multiple SSCP analysis .
Diseases:"
2336,We report the case of a nonsense mutation in a Duchenne patient identified by this approach .,O O O O O O O O O O B-Disease O O O O O O,['duchenne'],1,3,"Sentence: We report the case of a nonsense mutation in a Duchenne patient identified by this approach .
Diseases: duchenne","Sentence: We report the case of a nonsense mutation in a Duchenne patient identified by this approach .
Diseases:"
2337,The mutation introduces a termination codon within exon 8 of the dystrophin gene .,O O O O O O O O O O O O O O,[],0,0,"Sentence: The mutation introduces a termination codon within exon 8 of the dystrophin gene .
Diseases: ","Sentence: The mutation introduces a termination codon within exon 8 of the dystrophin gene .
Diseases:"
2338,It is predicted to cause a very premature translational termination accounting for the severe phenotype observed .,O O O O O O O O O O O O O O O O O,[],0,0,"Sentence: It is predicted to cause a very premature translational termination accounting for the severe phenotype observed .
Diseases: ","Sentence: It is predicted to cause a very premature translational termination accounting for the severe phenotype observed .
Diseases:"
2339,The patient inherited this mutation from his mother .,O O O O O O O O O,[],0,0,"Sentence: The patient inherited this mutation from his mother .
Diseases: ","Sentence: The patient inherited this mutation from his mother .
Diseases:"
2340,In addition the analysis revealed 5 polymorphisms useful for internal control . .,O O O O O O O O O O O O O,[],0,0,"Sentence: In addition the analysis revealed 5 polymorphisms useful for internal control . .
Diseases: ","Sentence: In addition the analysis revealed 5 polymorphisms useful for internal control . .
Diseases:"
2341,Proliferation - related expression of p19 / nm23 nucleoside diphosphate kinase .,O O O O O O O O O O O O,[],0,0,"Sentence: Proliferation - related expression of p19 / nm23 nucleoside diphosphate kinase .
Diseases: ","Sentence: Proliferation - related expression of p19 / nm23 nucleoside diphosphate kinase .
Diseases:"
2342,"High level expression of the nm23 - H1 gene , which encodes for a nucleoside diphosphate kinase , has been found to correlate with diminished metastasis in some tumors but not in others .",O O O O O O O O O O O O O O O O O O O O O O O O O O O O B-Disease O O O O O,['tumors'],1,3,"Sentence: High level expression of the nm23 - H1 gene , which encodes for a nucleoside diphosphate kinase , has been found to correlate with diminished metastasis in some tumors but not in others .
Diseases: tumors","Sentence: High level expression of the nm23 - H1 gene , which encodes for a nucleoside diphosphate kinase , has been found to correlate with diminished metastasis in some tumors but not in others .
Diseases:"
2343,We have previously identified the protein product of the nm23 - H1 gene in two - dimensional electrophoretic gels and have designated it p19 / nm23 .,O O O O O O O O O O O O O O O O O O O O O O O O O O O,[],0,0,"Sentence: We have previously identified the protein product of the nm23 - H1 gene in two - dimensional electrophoretic gels and have designated it p19 / nm23 .
Diseases: ","Sentence: We have previously identified the protein product of the nm23 - H1 gene in two - dimensional electrophoretic gels and have designated it p19 / nm23 .
Diseases:"
2344,"In neuroblastoma , higher levels of p19 / nm23 , which are associated with amplification of the N - myc oncogene , large tumor mass , and metastasis , were observed in advanced stage tumors compared with limited stage disease .",O B-Disease O O O O O O O O O O O O O O O O O O O O O B-Disease O O O O O O O O O O B-Disease O O O O O O,"['neuroblastoma', 'tumors', 'tumor']",3,8,"Sentence: In neuroblastoma , higher levels of p19 / nm23 , which are associated with amplification of the N - myc oncogene , large tumor mass , and metastasis , were observed in advanced stage tumors compared with limited stage disease .
Diseases: neuroblastoma, tumors, tumor","Sentence: In neuroblastoma , higher levels of p19 / nm23 , which are associated with amplification of the N - myc oncogene , large tumor mass , and metastasis , were observed in advanced stage tumors compared with limited stage disease .
Diseases:"
2345,"Because of the variable expression of nm23 - H1 in different tumors , we have investigated the relationship between amounts of the protein and cell proliferation .",O O O O O O O O O O O B-Disease O O O O O O O O O O O O O O O,['tumors'],1,3,"Sentence: Because of the variable expression of nm23 - H1 in different tumors , we have investigated the relationship between amounts of the protein and cell proliferation .
Diseases: tumors","Sentence: Because of the variable expression of nm23 - H1 in different tumors , we have investigated the relationship between amounts of the protein and cell proliferation .
Diseases:"
2346,The levels of p19 / nm23 were compared between resting and mitotically stimulated normal human PBLs and in leukemia cells .,O O O O O O O O O O O O O O O O O O B-Disease O O,['leukemia'],1,2,"Sentence: The levels of p19 / nm23 were compared between resting and mitotically stimulated normal human PBLs and in leukemia cells .
Diseases: leukemia","Sentence: The levels of p19 / nm23 were compared between resting and mitotically stimulated normal human PBLs and in leukemia cells .
Diseases:"
2347,The amount of p19 / nm23 increased in normal lymphocytes in response to mitotic stimulation and paralleled the increase in DNA synthesis .,O O O O O O O O O O O O O O O O O O O O O O O,[],0,0,"Sentence: The amount of p19 / nm23 increased in normal lymphocytes in response to mitotic stimulation and paralleled the increase in DNA synthesis .
Diseases: ","Sentence: The amount of p19 / nm23 increased in normal lymphocytes in response to mitotic stimulation and paralleled the increase in DNA synthesis .
Diseases:"
2348,"In leukemia cells obtained from patients with different subtypes of acute leukemia , p19 / nm23 levels were also increased relative to resting normal lymphocytes .",O B-Disease O O O O O O O O B-Disease I-Disease O O O O O O O O O O O O O O,"['leukemia', 'acute leukemia']",2,5,"Sentence: In leukemia cells obtained from patients with different subtypes of acute leukemia , p19 / nm23 levels were also increased relative to resting normal lymphocytes .
Diseases: leukemia, acute leukemia","Sentence: In leukemia cells obtained from patients with different subtypes of acute leukemia , p19 / nm23 levels were also increased relative to resting normal lymphocytes .
Diseases:"
2349,"Treatment of mitotically stimulated lymphocytes with cyclosporin , which inhibits proliferation , blocked the increase in p19 / nm23 ; treatment of the leukemia cell line HL - 60 with dimethylsulfoxide , which induces terminal differentiation , resulted in diminished levels of p19 / nm23 .",O O O O O O O O O O O O O O O O O O O O O O O B-Disease O O O O O O O O O O O O O O O O O O O O O O,['leukemia'],1,2,"Sentence: Treatment of mitotically stimulated lymphocytes with cyclosporin , which inhibits proliferation , blocked the increase in p19 / nm23 ; treatment of the leukemia cell line HL - 60 with dimethylsulfoxide , which induces terminal differentiation , resulted in diminished levels of p19 / nm23 .
Diseases: leukemia","Sentence: Treatment of mitotically stimulated lymphocytes with cyclosporin , which inhibits proliferation , blocked the increase in p19 / nm23 ; treatment of the leukemia cell line HL - 60 with dimethylsulfoxide , which induces terminal differentiation , resulted in diminished levels of p19 / nm23 .
Diseases:"
2350,Our data therefore provide evidence that nm23 - H1 expression is related to cell proliferative activity . .,O O O O O O O O O O O O O O O O O O,[],0,0,"Sentence: Our data therefore provide evidence that nm23 - H1 expression is related to cell proliferative activity . .
Diseases: ","Sentence: Our data therefore provide evidence that nm23 - H1 expression is related to cell proliferative activity . .
Diseases:"
2351,An intrachromosomal insertion causing 5q22 deletion and familial adenomatous polyposis coli in two generations .,O O O O O O O B-Disease I-Disease I-Disease I-Disease O O O O,['familial adenomatous polyposis coli'],1,11,"Sentence: An intrachromosomal insertion causing 5q22 deletion and familial adenomatous polyposis coli in two generations .
Diseases: familial adenomatous polyposis coli","Sentence: An intrachromosomal insertion causing 5q22 deletion and familial adenomatous polyposis coli in two generations .
Diseases:"
2352,"We report familial adenomatous polyposis coli ( FAPC ) with epidermoid cysts , osteomata , and areas of congenital hypertrophy of the retinal pigment epithelium ( CHRPEs ) in a male patient and his maternal aunt , both of whom suffered a mild to moderate degree of mental handicap .",O O B-Disease I-Disease I-Disease I-Disease O B-Disease O O B-Disease I-Disease O B-Disease O O O O B-Disease I-Disease I-Disease I-Disease I-Disease I-Disease I-Disease O B-Disease O O O O O O O O O O O O O O O O O O O O B-Disease I-Disease O,"['familial adenomatous polyposis coli', 'osteomata', 'congenital hypertrophy of the retinal pigment epithelium', 'epidermoid cysts', 'fapc', 'mental handicap', 'chrpes']",7,48,"Sentence: We report familial adenomatous polyposis coli ( FAPC ) with epidermoid cysts , osteomata , and areas of congenital hypertrophy of the retinal pigment epithelium ( CHRPEs ) in a male patient and his maternal aunt , both of whom suffered a mild to moderate degree of mental handicap .
Diseases: familial adenomatous polyposis coli, osteomata, congenital hypertrophy of the retinal pigment epithelium, epidermoid cysts, fapc, mental handicap, chrpes","Sentence: We report familial adenomatous polyposis coli ( FAPC ) with epidermoid cysts , osteomata , and areas of congenital hypertrophy of the retinal pigment epithelium ( CHRPEs ) in a male patient and his maternal aunt , both of whom suffered a mild to moderate degree of mental handicap .
Diseases:"
