,sents,ner_seq,entities,num_entities,num_tokens,prompts,empty_prompts
572,Familial adenomatous polyposis ( FAP ) is an inherited predisposition to colorectal cancer characterized by the development of numerous adenomatous polyps predominantly in the colorectal region .,B-Disease I-Disease I-Disease O B-Disease O O O O O O B-Disease I-Disease O O O O O O B-Disease I-Disease O O O O O O,"['familial adenomatous polyposis', 'fap', 'colorectal cancer', 'adenomatous polyps']",4,27,"Sentence: Familial adenomatous polyposis ( FAP ) is an inherited predisposition to colorectal cancer characterized by the development of numerous adenomatous polyps predominantly in the colorectal region .
Diseases: familial adenomatous polyposis, fap, colorectal cancer, adenomatous polyps","Sentence: Familial adenomatous polyposis ( FAP ) is an inherited predisposition to colorectal cancer characterized by the development of numerous adenomatous polyps predominantly in the colorectal region .
Diseases:"
573,Germline mutations in the adenomatous polyposis coli ( APC ) gene are responsible for most cases of FAP .,O O O O B-Disease I-Disease I-Disease O B-Disease O O O O O O O O B-Disease O,"['fap', 'apc', 'adenomatous polyposis coli']",3,15,"Sentence: Germline mutations in the adenomatous polyposis coli ( APC ) gene are responsible for most cases of FAP .
Diseases: fap, apc, adenomatous polyposis coli","Sentence: Germline mutations in the adenomatous polyposis coli ( APC ) gene are responsible for most cases of FAP .
Diseases:"
574,"Mutations at the 5 end of APC are known to be associated with a relatively mild form of the disease , called attenuated adenomatous polyposis coli ( AAPC ) .",O O O O O O B-Disease O O O O O O O O O O O O O O O B-Disease I-Disease I-Disease I-Disease O B-Disease O O,"['attenuated adenomatous polyposis coli', 'apc', 'aapc']",3,18,"Sentence: Mutations at the 5 end of APC are known to be associated with a relatively mild form of the disease , called attenuated adenomatous polyposis coli ( AAPC ) .
Diseases: attenuated adenomatous polyposis coli, apc, aapc","Sentence: Mutations at the 5 end of APC are known to be associated with a relatively mild form of the disease , called attenuated adenomatous polyposis coli ( AAPC ) .
Diseases:"
575,"We identified a frameshift mutation in the 3 part of exon 15 , resulting in a stop codon at 1862 , in a large Dutch kindred with AAPC .",O O O O O O O O O O O O O O O O O O O O O O O O O O O B-Disease O,['aapc'],1,3,"Sentence: We identified a frameshift mutation in the 3 part of exon 15 , resulting in a stop codon at 1862 , in a large Dutch kindred with AAPC .
Diseases: aapc","Sentence: We identified a frameshift mutation in the 3 part of exon 15 , resulting in a stop codon at 1862 , in a large Dutch kindred with AAPC .
Diseases:"
576,"Western blot analysis of lymphoblastoid cell lines derived from affected family members from this kindred , as well as from a previously reported Swiss family carrying a frameshift mutation at codon 1987 and displaying a similar attenuated phenotype , showed only the wild - type APC protein .",O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O B-Disease O O,['apc'],1,2,"Sentence: Western blot analysis of lymphoblastoid cell lines derived from affected family members from this kindred , as well as from a previously reported Swiss family carrying a frameshift mutation at codon 1987 and displaying a similar attenuated phenotype , showed only the wild - type APC protein .
Diseases: apc","Sentence: Western blot analysis of lymphoblastoid cell lines derived from affected family members from this kindred , as well as from a previously reported Swiss family carrying a frameshift mutation at codon 1987 and displaying a similar attenuated phenotype , showed only the wild - type APC protein .
Diseases:"
577,Our study indicates that chain - terminating mutations located in the 3 part of APC do not result in detectable truncated polypeptides and we hypothesize that this is likely to be the basis for the observed AAPC phenotype . .,O O O O O O O O O O O O O O B-Disease O O O O O O O O O O O O O O O O O O O O O B-Disease O O O,"['apc', 'aapc']",2,6,"Sentence: Our study indicates that chain - terminating mutations located in the 3 part of APC do not result in detectable truncated polypeptides and we hypothesize that this is likely to be the basis for the observed AAPC phenotype . .
Diseases: apc, aapc","Sentence: Our study indicates that chain - terminating mutations located in the 3 part of APC do not result in detectable truncated polypeptides and we hypothesize that this is likely to be the basis for the observed AAPC phenotype . .
Diseases:"
578,Complete genomic sequence and analysis of 117 kb of human DNA containing the gene BRCA1 .,O O O O O O O O O O O O O O O O,[],0,0,"Sentence: Complete genomic sequence and analysis of 117 kb of human DNA containing the gene BRCA1 .
Diseases: ","Sentence: Complete genomic sequence and analysis of 117 kb of human DNA containing the gene BRCA1 .
Diseases:"
579,Over 100 distinct disease - associated mutations have been identified in the breast - ovarian cancer susceptibility gene BRCA1 .,O O O O O O O O O O O O B-Disease I-Disease I-Disease I-Disease O O O O,['breast - ovarian cancer'],1,5,"Sentence: Over 100 distinct disease - associated mutations have been identified in the breast - ovarian cancer susceptibility gene BRCA1 .
Diseases: breast - ovarian cancer","Sentence: Over 100 distinct disease - associated mutations have been identified in the breast - ovarian cancer susceptibility gene BRCA1 .
Diseases:"
580,Loss of the wild - type allele in > 90 % of tumors from patients with inherited BRCA1 mutations indicates tumor suppressive function .,O O O O O O O O O O O O B-Disease O O O O O O O B-Disease O O O,"['tumors', 'tumor']",2,5,"Sentence: Loss of the wild - type allele in > 90 % of tumors from patients with inherited BRCA1 mutations indicates tumor suppressive function .
Diseases: tumors, tumor","Sentence: Loss of the wild - type allele in > 90 % of tumors from patients with inherited BRCA1 mutations indicates tumor suppressive function .
Diseases:"
581,"The low incidence of somatic mutations suggests that BRCA1 inactivation in sporadic tumors occurs by alternative mechanisms , such as interstitial chromosomal deletion or reduced transcription .",O O O O O O O O O O O O B-Disease O O O O O O O O O O O O O O,['tumors'],1,3,"Sentence: The low incidence of somatic mutations suggests that BRCA1 inactivation in sporadic tumors occurs by alternative mechanisms , such as interstitial chromosomal deletion or reduced transcription .
Diseases: tumors","Sentence: The low incidence of somatic mutations suggests that BRCA1 inactivation in sporadic tumors occurs by alternative mechanisms , such as interstitial chromosomal deletion or reduced transcription .
Diseases:"
582,"To identify possible features of the BRCA1 genomic region that may contribute to chromosomal instability as well as potential transcriptional regulatory elements , a 117 , 143 - bp DNA sequence encompassing BRCA1 was obtained by random sequencing of four cosmids identified from a human chromosome 17 specific library .",O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O,[],0,0,"Sentence: To identify possible features of the BRCA1 genomic region that may contribute to chromosomal instability as well as potential transcriptional regulatory elements , a 117 , 143 - bp DNA sequence encompassing BRCA1 was obtained by random sequencing of four cosmids identified from a human chromosome 17 specific library .
Diseases: ","Sentence: To identify possible features of the BRCA1 genomic region that may contribute to chromosomal instability as well as potential transcriptional regulatory elements , a 117 , 143 - bp DNA sequence encompassing BRCA1 was obtained by random sequencing of four cosmids identified from a human chromosome 17 specific library .
Diseases:"
583,"The 24 exons of BRCA1 span an 81 - kb region that has an unusually high density of Alu repetitive DNA ( 41 . 5 % ) , but relatively low density ( 4 . 8 % ) of other repetitive sequences .",O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O,[],0,0,"Sentence: The 24 exons of BRCA1 span an 81 - kb region that has an unusually high density of Alu repetitive DNA ( 41 . 5 % ) , but relatively low density ( 4 . 8 % ) of other repetitive sequences .
Diseases: ","Sentence: The 24 exons of BRCA1 span an 81 - kb region that has an unusually high density of Alu repetitive DNA ( 41 . 5 % ) , but relatively low density ( 4 . 8 % ) of other repetitive sequences .
Diseases:"
584,BRCA1 intron lengths range in size from 403 bp to 9 .,O O O O O O O O O O O O,[],0,0,"Sentence: BRCA1 intron lengths range in size from 403 bp to 9 .
Diseases: ","Sentence: BRCA1 intron lengths range in size from 403 bp to 9 .
Diseases:"
585,"2 kb and contain the intragenic microsatellite markers D17S1323 , D17S1322 , and D17S855 , which localize to introns 12 , 19 , and 20 , respectively .",O O O O O O O O O O O O O O O O O O O O O O O O O O O O,[],0,0,"Sentence: 2 kb and contain the intragenic microsatellite markers D17S1323 , D17S1322 , and D17S855 , which localize to introns 12 , 19 , and 20 , respectively .
Diseases: ","Sentence: 2 kb and contain the intragenic microsatellite markers D17S1323 , D17S1322 , and D17S855 , which localize to introns 12 , 19 , and 20 , respectively .
Diseases:"
586,"In addition to BRCA1 , the contig contains two complete genes Rho7 , a member of the rho family of GTP binding proteins , and VAT1 , an abundant membrane protein of cholinergic synaptic vesicles .",O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O,[],0,0,"Sentence: In addition to BRCA1 , the contig contains two complete genes Rho7 , a member of the rho family of GTP binding proteins , and VAT1 , an abundant membrane protein of cholinergic synaptic vesicles .
Diseases: ","Sentence: In addition to BRCA1 , the contig contains two complete genes Rho7 , a member of the rho family of GTP binding proteins , and VAT1 , an abundant membrane protein of cholinergic synaptic vesicles .
Diseases:"
587,"Partial sequences of the 1A1 - 3B B - box protein pseudogene and IFP 35 , an interferon induced leucine zipper protein , reside within the contig .",O O O O O O O O O O O O O O O O O O O O O O O O O O O O,[],0,0,"Sentence: Partial sequences of the 1A1 - 3B B - box protein pseudogene and IFP 35 , an interferon induced leucine zipper protein , reside within the contig .
Diseases: ","Sentence: Partial sequences of the 1A1 - 3B B - box protein pseudogene and IFP 35 , an interferon induced leucine zipper protein , reside within the contig .
Diseases:"
588,An L21 ribosomal protein pseudogene is embedded in BRCA1 intron 13 .,O O O O O O O O O O O O,[],0,0,"Sentence: An L21 ribosomal protein pseudogene is embedded in BRCA1 intron 13 .
Diseases: ","Sentence: An L21 ribosomal protein pseudogene is embedded in BRCA1 intron 13 .
Diseases:"
